"","Issue","State","ZIP_code","Count","Latitude","Longitude"
"377","Loan servicing，payments，escrow account","WI",53081,1,43.7094,-87.7419
"378","Loan servicing，payments，escrow account","WI",53076,1,43.269,-88.2066
"379","Loan servicing，payments，escrow account","WI",53074,1,43.4175,-87.8822
"380","Loan servicing，payments，escrow account","WI",53073,4,43.7617,-87.9943
"381","Loan servicing，payments，escrow account","WI",53072,6,43.0808,-88.2687
"382","Loan servicing，payments，escrow account","WI",53066,7,43.1154,-88.5203
"383","Loan servicing，payments，escrow account","WI",53052,1,43.1731,-88.1102
"384","Loan servicing，payments，escrow account","WI",53051,5,43.1473,-88.1049
"385","Loan servicing，payments，escrow account","WI",53045,2,43.0619,-88.1575
"386","Loan servicing，payments，escrow account","WI",53044,2,43.7414,-87.7823
"387","Loan servicing，payments，escrow account","WI",53042,1,43.9633,-87.9456
"388","Loan servicing，payments，escrow account","WI",53040,2,43.5357,-88.1907
"389","Loan servicing，payments，escrow account","WI",53038,1,43.0889,-88.8137
"390","Loan servicing，payments，escrow account","WI",53034,1,43.3348,-88.608
"391","Loan servicing，payments，escrow account","WI",53033,1,43.2396,-88.2435
"392","Loan servicing，payments，escrow account","WI",53029,2,43.1397,-88.3544
"393","Loan servicing，payments，escrow account","WI",53027,3,43.3132,-88.3643
"394","Loan servicing，payments，escrow account","WI",53024,1,43.3282,-87.9352
"395","Loan servicing，payments，escrow account","WI",53022,2,43.2358,-88.1034
"396","Loan servicing，payments，escrow account","WI",53018,3,43.0479,-88.3865
"397","Loan servicing，payments，escrow account","WI",53017,4,43.2106,-88.2545
"398","Loan servicing，payments，escrow account","WI",53015,1,43.9072,-87.7539
"399","Loan servicing，payments，escrow account","WI",53014,1,44.059,-88.1906
"400","Loan servicing，payments，escrow account","WI",53013,1,43.5693,-87.8438
"401","Loan servicing，payments，escrow account","WI",53012,2,43.3161,-88.0505
"402","Loan servicing，payments，escrow account","WI",53011,1,43.6532,-88.0734
"403","Loan servicing，payments，escrow account","WI",53008,6,43.0576,-88.1277
"404","Loan servicing，payments，escrow account","WI",53005,6,43.0604,-88.098
"405","Loan servicing，payments，escrow account","WI",53002,1,43.4639,-88.3713
"406","Loan servicing，payments，escrow account","WI",53001,1,43.6084,-88.0737
"407","Loan servicing，payments，escrow account","WA",99403,2,46.3907,-117.2208
"408","Loan servicing，payments，escrow account","WA",99362,3,46.1256,-118.3872
"409","Loan servicing，payments，escrow account","WA",99354,8,46.3221,-119.2953
"410","Loan servicing，payments，escrow account","WA",99353,2,46.3181,-119.3784
"411","Loan servicing，payments，escrow account","WA",99352,3,46.5394,-119.5092
"412","Loan servicing，payments，escrow account","WA",99350,3,46.2043,-119.7235
"413","Loan servicing，payments，escrow account","WA",99344,2,46.8221,-119.1153
"414","Loan servicing，payments，escrow account","WA",99338,1,46.0771,-119.3288
"415","Loan servicing，payments，escrow account","WA",99337,3,46.0819,-119.0744
"416","Loan servicing，payments，escrow account","WA",99336,7,46.2167,-119.1728
"417","Loan servicing，payments，escrow account","WA",99324,2,46.0453,-118.3876
"418","Loan servicing，payments，escrow account","WA",99323,1,46.1901,-118.8791
"419","Loan servicing，payments，escrow account","WA",99320,6,46.348,-119.5133
"420","Loan servicing，payments，escrow account","WA",99301,5,46.4151,-118.9488
"421","Loan servicing，payments，escrow account","WA",99224,3,47.6269,-117.4974
"422","Loan servicing，payments，escrow account","WA",99223,5,47.5914,-117.3481
"423","Loan servicing，payments，escrow account","WA",99218,2,47.7581,-117.4098
"424","Loan servicing，payments，escrow account","WA",99216,2,47.674,-117.21
"425","Loan servicing，payments，escrow account","WA",99212,3,47.6652,-117.3148
"426","Loan servicing，payments，escrow account","WA",99208,10,47.7867,-117.4445
"427","Loan servicing，payments，escrow account","WA",99207,2,47.6886,-117.3882
"428","Loan servicing，payments，escrow account","WA",99206,3,47.6336,-117.2664
"429","Loan servicing，payments，escrow account","WA",99205,11,47.6921,-117.4402
"430","Loan servicing，payments，escrow account","WA",99203,2,47.6291,-117.4056
"431","Loan servicing，payments，escrow account","WA",99202,4,47.6619,-117.379
"432","Loan servicing，payments，escrow account","WA",99201,4,47.6631,-117.4337
"433","Loan servicing，payments，escrow account","WA",99181,2,48.1344,-117.8204
"434","Loan servicing，payments，escrow account","WA",99179,1,46.5166,-117.0852
"435","Loan servicing，payments，escrow account","WA",99170,2,47.2563,-117.4165
"436","Loan servicing，payments，escrow account","WA",99166,1,48.6249,-118.6887
"437","Loan servicing，payments，escrow account","WA",99163,2,46.7406,-117.1881
"438","Loan servicing，payments，escrow account","WA",99161,1,46.8973,-117.1393
"439","Loan servicing，payments，escrow account","WA",99156,3,48.2339,-117.1565
"440","Loan servicing，payments，escrow account","WA",99133,1,47.9813,-119.0656
"441","Loan servicing，payments，escrow account","WA",99122,2,47.673,-118.1833
"442","Loan servicing，payments，escrow account","WA",99114,2,48.6747,-117.7881
"443","Loan servicing，payments，escrow account","WA",99110,1,48.0069,-117.5673
"444","Loan servicing，payments，escrow account","WA",99037,2,47.6319,-117.198
"445","Loan servicing，payments，escrow account","WA",99032,1,47.3408,-118.0878
"446","Loan servicing，payments，escrow account","WA",99027,3,47.7201,-117.133
"447","Loan servicing，payments，escrow account","WA",99026,1,47.8149,-117.6465
"448","Loan servicing，payments，escrow account","WA",99023,1,47.549,-117.2071
"449","Loan servicing，payments，escrow account","WA",99022,2,47.6153,-117.7156
"450","Loan servicing，payments，escrow account","WA",99021,1,47.8437,-117.1673
"451","Loan servicing，payments，escrow account","WA",99019,2,47.6444,-117.0785
"452","Loan servicing，payments，escrow account","WA",99016,3,47.6057,-117.1452
"453","Loan servicing，payments，escrow account","WA",99009,2,48.0116,-117.2272
"454","Loan servicing，payments，escrow account","WA",99006,1,47.9757,-117.4504
"455","Loan servicing，payments，escrow account","WA",99005,1,47.8482,-117.3548
"456","Loan servicing，payments，escrow account","WA",99004,2,47.4244,-117.6307
"457","Loan servicing，payments，escrow account","WA",98953,1,46.4501,-120.2194
"458","Loan servicing，payments，escrow account","WA",98947,1,46.6906,-120.7863
"459","Loan servicing，payments，escrow account","WA",98942,4,46.768,-120.5916
"460","Loan servicing，payments，escrow account","WA",98937,2,46.7876,-121.1048
"461","Loan servicing，payments，escrow account","WA",98930,1,46.2652,-119.8997
"462","Loan servicing，payments，escrow account","WA",98926,3,47.0349,-120.3567
"463","Loan servicing，payments，escrow account","WA",98923,1,46.6406,-120.7879
"464","Loan servicing，payments，escrow account","WA",98908,7,46.6241,-120.6515
"465","Loan servicing，payments，escrow account","WA",98903,1,46.5741,-120.8625
"466","Loan servicing，payments，escrow account","WA",98902,6,46.6001,-120.5346
"467","Loan servicing，payments，escrow account","WA",98901,3,46.6897,-120.4054
"468","Loan servicing，payments，escrow account","WA",98858,1,47.6904,-119.8848
"469","Loan servicing，payments，escrow account","WA",98857,1,47.0128,-119.0585
"470","Loan servicing，payments，escrow account","WA",98856,1,48.3402,-120.2445
"471","Loan servicing，payments，escrow account","WA",98855,1,48.7004,-119.318
"472","Loan servicing，payments，escrow account","WA",98848,1,47.1981,-119.8499
"473","Loan servicing，payments，escrow account","WA",98843,1,47.7418,-120.1247
"474","Loan servicing，payments，escrow account","WA",98837,6,47.1749,-119.2356
"475","Loan servicing，payments，escrow account","WA",98834,2,48.1333,-120.0792
"476","Loan servicing，payments，escrow account","WA",98831,1,48.0871,-120.3475
"477","Loan servicing，payments，escrow account","WA",98826,2,47.7864,-120.8347
"478","Loan servicing，payments，escrow account","WA",98822,1,47.8664,-120.4147
"479","Loan servicing，payments，escrow account","WA",98816,3,47.9522,-120.288
"480","Loan servicing，payments，escrow account","WA",98812,1,48.19,-119.8164
"481","Loan servicing，payments，escrow account","WA",98802,2,47.4923,-120.2349
"482","Loan servicing，payments，escrow account","WA",98801,3,47.4522,-120.3473
"483","Loan servicing，payments，escrow account","WA",98687,1,45.6198,-122.5226
"484","Loan servicing，payments，escrow account","WA",98686,3,45.736,-122.6188
"485","Loan servicing，payments，escrow account","WA",98685,31,45.7165,-122.6912
"486","Loan servicing，payments，escrow account","WA",98684,3,45.6294,-122.513
"487","Loan servicing，payments，escrow account","WA",98683,5,45.6046,-122.5136
"488","Loan servicing，payments，escrow account","WA",98682,11,45.6777,-122.4735
"489","Loan servicing，payments，escrow account","WA",98675,2,45.8836,-122.3797
"490","Loan servicing，payments，escrow account","WA",98674,2,45.9496,-122.6463
"491","Loan servicing，payments，escrow account","WA",98672,1,45.8192,-121.4756
"492","Loan servicing，payments，escrow account","WA",98671,4,45.6958,-122.1645
"493","Loan servicing，payments，escrow account","WA",98670,1,45.8684,-121.1274
"494","Loan servicing，payments，escrow account","WA",98668,1,45.6398,-122.6229
"495","Loan servicing，payments，escrow account","WA",98666,1,45.6304,-122.6748
"496","Loan servicing，payments，escrow account","WA",98665,3,45.6809,-122.6481
"497","Loan servicing，payments，escrow account","WA",98664,3,45.6201,-122.5804
"498","Loan servicing，payments，escrow account","WA",98663,5,45.6486,-122.6571
"499","Loan servicing，payments，escrow account","WA",98662,11,45.6903,-122.5764
"500","Loan servicing，payments，escrow account","WA",98661,2,45.6435,-122.6217
"501","Loan servicing，payments，escrow account","WA",98660,3,45.6992,-122.7431
"502","Loan servicing，payments，escrow account","WA",98642,5,45.8052,-122.7024
"503","Loan servicing，payments，escrow account","WA",98635,2,45.7419,-121.2494
"504","Loan servicing，payments，escrow account","WA",98632,13,46.1892,-123.0193
"505","Loan servicing，payments，escrow account","WA",98631,3,46.3993,-124.04
"506","Loan servicing，payments，escrow account","WA",98629,4,45.8745,-122.6235
"507","Loan servicing，payments，escrow account","WA",98626,5,46.1471,-122.8049
"508","Loan servicing，payments，escrow account","WA",98624,1,46.3213,-124.0107
"509","Loan servicing，payments，escrow account","WA",98620,2,45.8419,-120.7868
"510","Loan servicing，payments，escrow account","WA",98611,1,46.2939,-122.8749
"511","Loan servicing，payments，escrow account","WA",98607,8,45.6427,-122.4116
"512","Loan servicing，payments，escrow account","WA",98606,6,45.7307,-122.4833
"513","Loan servicing，payments，escrow account","WA",98604,6,45.8042,-122.4917
"514","Loan servicing，payments，escrow account","WA",98597,6,46.8769,-122.5683
"515","Loan servicing，payments，escrow account","WA",98596,2,46.4882,-122.9302
"516","Loan servicing，payments，escrow account","WA",98595,1,46.8649,-124.0992
"517","Loan servicing，payments，escrow account","WA",98591,1,46.4606,-122.7644
"518","Loan servicing，payments，escrow account","WA",98589,2,46.8451,-122.8138
"519","Loan servicing，payments，escrow account","WA",98588,1,47.4459,-123.0027
"520","Loan servicing，payments，escrow account","WA",98585,1,46.5502,-122.5907
"521","Loan servicing，payments，escrow account","WA",98584,4,47.2329,-123.1707
"522","Loan servicing，payments，escrow account","WA",98580,5,46.9445,-122.4794
"523","Loan servicing，payments，escrow account","WA",98579,2,46.7901,-123.1644
"524","Loan servicing，payments，escrow account","WA",98576,4,46.8886,-122.6935
"525","Loan servicing，payments，escrow account","WA",98570,1,46.6,-122.6539
"526","Loan servicing，payments，escrow account","WA",98569,1,47.0128,-124.161
"527","Loan servicing，payments，escrow account","WA",98568,2,46.8901,-123.277
"528","Loan servicing，payments，escrow account","WA",98565,1,46.5757,-122.9076
"529","Loan servicing，payments，escrow account","WA",98564,1,46.4696,-122.4851
"530","Loan servicing，payments，escrow account","WA",98563,6,47.1994,-123.5579
"531","Loan servicing，payments，escrow account","WA",98550,7,47.1054,-123.9303
"532","Loan servicing，payments，escrow account","WA",98548,1,47.4329,-123.1967
"533","Loan servicing，payments，escrow account","WA",98532,6,46.6226,-123.0513
"534","Loan servicing，payments，escrow account","WA",98531,1,46.7539,-122.8777
"535","Loan servicing，payments，escrow account","WA",98528,3,47.4386,-122.8862
"536","Loan servicing，payments，escrow account","WA",98516,5,47.114,-122.7904
"537","Loan servicing，payments，escrow account","WA",98513,3,46.9931,-122.7643
"538","Loan servicing，payments，escrow account","WA",98512,11,46.9422,-123.0336
"539","Loan servicing，payments，escrow account","WA",98508,1,47.0432,-122.9404
"540","Loan servicing，payments，escrow account","WA",98507,1,47.0402,-122.8959
"541","Loan servicing，payments，escrow account","WA",98506,3,47.1043,-122.8605
"542","Loan servicing，payments，escrow account","WA",98503,4,47.0269,-122.8022
"543","Loan servicing，payments，escrow account","WA",98502,4,47.1067,-123.0152
"544","Loan servicing，payments，escrow account","WA",98501,7,46.9748,-122.8722
"545","Loan servicing，payments，escrow account","WA",98499,4,47.1686,-122.5074
"546","Loan servicing，payments，escrow account","WA",98498,10,47.1583,-122.5627
"547","Loan servicing，payments，escrow account","WA",98467,7,47.1998,-122.5437
"548","Loan servicing，payments，escrow account","WA",98466,1,47.228,-122.5348
"549","Loan servicing，payments，escrow account","WA",98465,1,47.2497,-122.5286
"550","Loan servicing，payments，escrow account","WA",98464,1,47.2355,-122.529
"551","Loan servicing，payments，escrow account","WA",98446,4,47.1284,-122.3745
"552","Loan servicing，payments，escrow account","WA",98445,8,47.1324,-122.4128
"553","Loan servicing，payments，escrow account","WA",98444,1,47.1475,-122.4569
"554","Loan servicing，payments，escrow account","WA",98443,2,47.2136,-122.3792
"555","Loan servicing，payments，escrow account","WA",98433,1,47.0619,-122.5555
"556","Loan servicing，payments，escrow account","WA",98422,4,47.2875,-122.3891
